IP Address,Common Name,Organization,Subject Alternative DNS Name,Subject Alternative IP address
"13.33.128.32","pubcerts-stage.licenses.adobe.com","Adobe Inc.","pubcerts-stage.licenses.adobe.com",""
"13.33.129.168","resources.licenses.adobe.com","Adobe Inc.","resources.licenses.adobe.com",""
"13.33.131.32","pubcerts-stage.licenses.adobe.com","Adobe Inc.","pubcerts-stage.licenses.adobe.com",""
"13.33.135.114","resources-stage.licenses.adobe.com","Adobe Inc.","resources-stage.licenses.adobe.com",""
"13.33.136.24","simple-workflow.licenses.adobe.com","Adobe Inc.","simple-workflow.licenses.adobe.com",""
"13.33.135.24","simple-workflow.licenses.adobe.com","Adobe Inc.","simple-workflow.licenses.adobe.com",""
"13.33.134.114","workflow.licenses.adobe.com","Adobe Inc.","workflow.licenses.adobe.com",""
"13.33.136.33","pubcerts.licenses.adobe.com","Adobe Inc.","pubcerts.licenses.adobe.com",""
"13.33.135.134","simple-workflow-stage.licenses.adobe.com","Adobe Inc.","simple-workflow-stage.licenses.adobe.com",""IP Address,Common Name,Organization,Subject Alternative DNS Name,Subject Alternative IP address
"13.33.141.132","simple-workflow-stage.licenses.adobe.com","Adobe Inc.","simple-workflow-stage.licenses.adobe.com",""
"13.33.143.47","workflow-stage.licenses.adobe.com","Adobe Inc.","workflow-stage.licenses.adobe.com",""
"13.33.144.137","simple-workflow-stage.licenses.adobe.com","Adobe Inc.","simple-workflow-stage.licenses.adobe.com",""
"13.33.145.25","simple-workflow.licenses.adobe.com","Adobe Inc.","simple-workflow.licenses.adobe.com",""
"13.33.148.33","pubcerts-stage.licenses.adobe.com","Adobe Inc.","pubcerts-stage.licenses.adobe.com",""
"13.33.148.118","resources-stage.licenses.adobe.com","Adobe Inc.","resources-stage.licenses.adobe.com",""
"13.33.148.172","resources.licenses.adobe.com","Adobe Inc.","resources.licenses.adobe.com",""
"13.33.149.34","pubcerts.licenses.adobe.com","Adobe Inc.","pubcerts.licenses.adobe.com",""
"13.33.149.118","workflow.licenses.adobe.com","Adobe Inc.","workflow.licenses.adobe.com",""
"13.33.150.52","workflow-stage.licenses.adobe.com","Adobe Inc.","workflow-stage.licenses.adobe.com",""
"13.33.152.109","resources-stage.licenses.adobe.com","Adobe Inc.","resources-stage.licenses.adobe.com",""
"13.33.167.50","workflow-stage.licenses.adobe.com","Adobe Inc.","workflow-stage.licenses.adobe.com",""
"13.33.167.131","simple-workflow-stage.licenses.adobe.com","Adobe Inc.","simple-workflow-stage.licenses.adobe.com",""
"13.33.185.46","workflow-stage.licenses.adobe.com","Adobe Inc.","workflow-stage.licenses.adobe.com",""
"13.33.185.30","pubcerts.licenses.adobe.com","Adobe Inc.","pubcerts.licenses.adobe.com",""IP Address,Common Name,Organization,Subject Alternative DNS Name,Subject Alternative IP address
"13.33.201.80","resources.licenses.adobe.com","Adobe Inc.","resources.licenses.adobe.com",""
"13.33.202.15","resources-stage.licenses.adobe.com","Adobe Inc.","resources-stage.licenses.adobe.com",""
"13.33.202.135","workflow.licenses.adobe.com","Adobe Inc.","workflow.licenses.adobe.com",""
"13.33.203.4","simple-workflow.licenses.adobe.com","Adobe Inc.","simple-workflow.licenses.adobe.com",""
"13.33.202.232","pubcerts.licenses.adobe.com","Adobe Inc.","pubcerts.licenses.adobe.com",""
"13.33.203.134","simple-workflow-stage.licenses.adobe.com","Adobe Inc.","simple-workflow-stage.licenses.adobe.com",""
"13.33.208.24","simple-workflow.licenses.adobe.com","Adobe Inc.","simple-workflow.licenses.adobe.com",""
"13.33.209.33","pubcerts.licenses.adobe.com","Adobe Inc.","pubcerts.licenses.adobe.com",""
"13.33.212.51","workflow-stage.licenses.adobe.com","Adobe Inc.","workflow-stage.licenses.adobe.com",""
"13.33.213.31","pubcerts-stage.licenses.adobe.com","Adobe Inc.","pubcerts-stage.licenses.adobe.com",""
"13.33.214.114","workflow.licenses.adobe.com","Adobe Inc.","workflow.licenses.adobe.com",""
"13.33.234.168","resources.licenses.adobe.com","Adobe Inc.","resources.licenses.adobe.com",""
"13.33.234.114","workflow.licenses.adobe.com","Adobe Inc.","workflow.licenses.adobe.com",""
"13.33.235.134","simple-workflow-stage.licenses.adobe.com","Adobe Inc.","simple-workflow-stage.licenses.adobe.com",""
"13.33.237.113","resources-stage.licenses.adobe.com","Adobe Inc.","resources-stage.licenses.adobe.com",""
"13.33.239.31","pubcerts-stage.licenses.adobe.com","Adobe Inc.","pubcerts-stage.licenses.adobe.com",""
"13.33.238.33","pubcerts.licenses.adobe.com","Adobe Inc.","pubcerts.licenses.adobe.com",""
"13.33.240.103","workflow.licenses.adobe.com","Adobe Inc.","workflow.licenses.adobe.com",""IP Address,Common Name,Organization,Subject Alternative DNS Name,Subject Alternative IP address
"13.33.241.44","workflow-stage.licenses.adobe.com","Adobe Inc.","workflow-stage.licenses.adobe.com",""
"13.33.242.27","pubcerts.licenses.adobe.com","Adobe Inc.","pubcerts.licenses.adobe.com",""
"13.33.241.26","pubcerts-stage.licenses.adobe.com","Adobe Inc.","pubcerts-stage.licenses.adobe.com",""
"13.33.242.153","resources.licenses.adobe.com","Adobe Inc.","resources.licenses.adobe.com",""
"13.33.245.18","simple-workflow.licenses.adobe.com","Adobe Inc.","simple-workflow.licenses.adobe.com",""
"13.33.249.128","simple-workflow-stage.licenses.adobe.com","Adobe Inc.","simple-workflow-stage.licenses.adobe.com",""
"13.33.250.47","workflow-stage.licenses.adobe.com","Adobe Inc.","workflow-stage.licenses.adobe.com",""
"13.33.252.164","resources.licenses.adobe.com","Adobe Inc.","resources.licenses.adobe.com",""
"13.33.254.106","resources-stage.licenses.adobe.com","Adobe Inc.","resources-stage.licenses.adobe.com",""
"13.33.255.106","workflow.licenses.adobe.com","Adobe Inc.","workflow.licenses.adobe.com",""
"216.137.42.28","pubcerts-stage.licenses.adobe.com","Adobe Inc.","pubcerts-stage.licenses.adobe.com",""
"216.137.46.164","resources.licenses.adobe.com","Adobe Inc.","resources.licenses.adobe.com",""IP Address,Common Name,Organization,Subject Alternative DNS Name,Subject Alternative IP address
"216.137.53.21","simple-workflow.licenses.adobe.com","Adobe Inc.","simple-workflow.licenses.adobe.com",""
"216.137.53.101","resources-stage.licenses.adobe.com","Adobe Inc.","resources-stage.licenses.adobe.com",""
"13.228.0.15","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.3.172","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.2.17","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.1.55","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.3.230","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.3.47","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.5.163","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.5.143","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.6.27","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.7.150","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.9.146","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.9.237","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.10.182","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.11.14","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.10.218","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.14.132","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.15.59","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.15.156","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.16.121","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.19.250","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.20.40","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.20.252","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.22.227","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.26.176","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.31.161","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.35.41","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.38.108","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.38.249","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.42.188","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.43.154","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.46.79","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.47.153","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.49.38","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.50.1","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.50.211","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.52.50","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.53.223","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.55.120","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""IP Address,Common Name,Organization,Subject Alternative DNS Name,Subject Alternative IP address
"13.228.62.110","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.62.237","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.63.79","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.74.14","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.74.75","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.74.191","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.74.231","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.76.221","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.81.211","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.81.213","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.82.23","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.82.113","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.84.212","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.85.221","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.86.21","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.87.48","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.88.7","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.90.120","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.91.129","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.91.217","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.92.85","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.92.211","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.94.140","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.95.87","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.95.99","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.95.210","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.97.174","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.98.87","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.100.1","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.100.92","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.100.196","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.104.53","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.105.10","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.107.86","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.107.202","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.108.0","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.108.47","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.108.253","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.109.25","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.110.65","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.110.129","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.110.163","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.110.192","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.112.127","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.112.250","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.113.65","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.113.72","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.113.86","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.114.10","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.115.61","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.119.25","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.120.133","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.120.212","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.121.138","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.121.219","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.122.92","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.122.217","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.125.100","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.125.186","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""IP Address,Common Name,Organization,Subject Alternative DNS Name,Subject Alternative IP address
"13.228.127.147","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.129.242","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.136.96","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.136.146","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.137.21","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.138.175","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.139.70","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.151.160","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.153.24","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.155.6","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.155.50","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.155.248","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.156.5","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.156.228","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.157.51","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.157.243","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.158.244","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.161.155","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.161.144","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.162.48","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.162.158","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.165.33","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.165.48","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.166.23","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.166.139","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.167.10","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.167.92","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.167.120","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.167.151","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.167.182","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.169.170","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.171.21","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.171.197","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.174.127","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.176.222","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.179.106","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.182.72","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.185.244","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""IP Address,Common Name,Organization,Subject Alternative DNS Name,Subject Alternative IP address
"13.228.186.47","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.187.9","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.187.39","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.187.201","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.188.101","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.189.63","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.190.159","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.194.184","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.198.142","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.202.7","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.207.65","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.207.196","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.208.178","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.209.225","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.217.210","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.217.219","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.218.109","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.220.92","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.220.192","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.223.58","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.223.80","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.225.102","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.225.159","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.226.223","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.226.245","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.228.76","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.229.34","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.231.109","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.233.68","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.234.40","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.235.181","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.236.18","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.236.76","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.236.95","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.237.252","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.238.117","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.238.167","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.238.201","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.241.203","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.244.198","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.245.137","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.245.138","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.245.231","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.245.247","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.246.37","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""IP Address,Common Name,Organization,Subject Alternative DNS Name,Subject Alternative IP address
"13.228.247.95","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.247.150","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.250.102","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.251.245","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.252.0","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.228.252.191","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.229.3.183","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.229.5.15","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.229.5.76","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.229.5.151","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.229.6.106","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.229.7.29","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.229.8.226","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.229.11.251","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.229.13.196","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.229.22.5","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.229.22.30","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.229.28.43","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.229.28.202","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.229.30.129","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.229.35.124","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.229.36.1","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.229.36.32","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.229.36.75","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.229.36.83","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.229.39.122","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.229.40.121","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.229.40.244","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.229.43.40","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.229.72.23","*.campaign-sandbox.adobe.com","Adobe Systems Incorporated","*.campaign-sandbox.adobe.com",""IP Address,Common Name,Organization,Subject Alternative DNS Name,Subject Alternative IP address
"13.229.94.86","*.campaign-sandbox.adobe.com","Adobe Inc.","*.campaign-sandbox.adobe.com",""
"13.229.158.166","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.229.161.91","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.229.161.242","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.229.162.46","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.229.165.178","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.229.169.34","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.229.169.209","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.229.171.24","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.229.171.94","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.229.171.164","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.229.174.97","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.229.174.137","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.229.176.108","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.229.177.34","*.demdex.com","Adobe Inc.","*.demdex.com|aam.adobe.com|audiencemanager.adobe.com|demdex.com|*.demdex.net|audience-manager.adobe.com|demdex.net",""
"13.229.179.83","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.229.186.160","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.229.186.182","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.229.189.178","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.229.190.184","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.229.193.101","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.229.193.201","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.229.194.100","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.229.195.77","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""IP Address,Common Name,Organization,Subject Alternative DNS Name,Subject Alternative IP address
"13.229.220.67","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.229.221.218","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.229.241.108","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.229.245.60","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
"13.229.246.12","*.campaign.adobe.com","Adobe Inc.","*.campaign.adobe.com",""
